,subID,epi,it,simID
14,14,0,1214,7
15,15,0,502,7
16,16,0,96,7
17,17,0,684,7
18,18,0,88,7
19,19,0,218,7
0,0,0,34,8
1,1,0,334,8
2,2,0,246,8
3,3,0,1478,8
4,4,0,26,8
5,5,0,208,8
6,6,0,750,8
7,7,0,714,8
8,8,0,20,8
9,9,0,536,8
10,10,0,420,8
11,11,0,478,8
12,12,0,1402,8
13,13,0,944,8
14,14,0,562,8
15,15,0,752,8
16,16,0,236,8
17,17,0,2090,8
18,18,0,612,8
19,19,0,884,8
0,0,0,768,9
1,1,0,316,9
2,2,0,38,9
3,3,0,156,9
4,4,0,400,9
5,5,0,668,9
6,6,0,106,9
7,7,0,206,9
8,8,0,594,9
9,9,0,726,9
10,10,0,842,9
11,11,0,1302,9
12,12,0,150,9
13,13,0,636,9
14,14,0,34,9
15,15,0,1238,9
16,16,0,42,9
17,17,0,78,9
18,18,0,178,9
19,19,0,364,9
0,0,0,1036,10
1,1,0,1296,10
2,2,0,130,10
3,3,0,446,10
4,4,0,162,10
5,5,0,256,10
6,6,0,404,10
7,7,0,784,10
8,8,0,712,10
9,9,0,224,10
10,10,0,344,10
11,11,0,48,10
12,12,0,62,10
13,13,0,364,10
14,14,0,174,10
15,15,0,78,10
16,16,0,348,10
17,17,0,550,10
18,18,0,888,10
19,19,0,372,10
0,0,0,66,11
1,1,0,98,11
2,2,0,82,11
3,3,0,38,11
4,4,0,610,11
5,5,0,268,11
6,6,0,562,11
7,7,0,386,11
8,8,0,356,11
9,9,0,776,11
10,10,0,1562,11
11,11,0,1518,11
12,12,0,1666,11
13,13,0,160,11
14,14,0,266,11
15,15,0,550,11
16,16,0,1204,11
17,17,0,256,11
18,18,0,280,11
19,19,0,456,11
0,0,0,404,12
1,1,0,240,12
2,2,0,556,12
3,3,0,70,12
4,4,0,198,12
5,5,0,208,12
6,6,0,960,12
7,7,0,250,12
8,8,0,354,12
9,9,0,330,12
10,10,0,204,12
11,11,0,648,12
12,12,0,396,12
13,13,0,1418,12
14,14,0,216,12
15,15,0,702,12
16,16,0,248,12
17,17,0,70,12
18,18,0,326,12
19,19,0,204,12
0,0,0,262,13
1,1,0,438,13
2,2,0,220,13
3,3,0,622,13
4,4,0,814,13
5,5,0,66,13
6,6,0,416,13
7,7,0,352,13
8,8,0,104,13
9,9,0,164,13
10,10,0,1656,13
11,11,0,948,13
12,12,0,178,13
13,13,0,440,13
14,14,0,464,13
15,15,0,1012,13
16,16,0,332,13
17,17,0,62,13
18,18,0,58,13
19,19,0,476,13
0,0,0,208,14
1,1,0,914,14
2,2,0,916,14
3,3,0,1206,14
4,4,0,232,14
5,5,0,486,14
6,6,0,72,14
7,7,0,918,14
8,8,0,110,14
9,9,0,748,14
10,10,0,188,14
11,11,0,2038,14
12,12,0,508,14
13,13,0,712,14
14,14,0,1728,14
15,15,0,104,14
16,16,0,140,14
17,17,0,930,14
18,18,0,186,14
19,19,0,604,14
0,0,0,676,15
1,1,0,1552,15
2,2,0,1350,15
3,3,0,246,15
4,4,0,208,15
5,5,0,458,15
6,6,0,694,15
7,7,0,434,15
8,8,0,62,15
9,9,0,492,15
10,10,0,96,15
11,11,0,932,15
12,12,0,82,15
13,13,0,636,15
14,14,0,1158,15
15,15,0,2376,15
16,16,0,1750,15
17,17,0,670,15
18,18,0,702,15
19,19,0,102,15
0,0,0,822,16
1,1,0,682,16
2,2,0,596,16
3,3,0,750,16
4,4,0,400,16
5,5,0,912,16
6,6,0,388,16
7,7,0,352,16
8,8,0,82,16
9,9,0,44,16
10,10,0,1160,16
11,11,0,146,16
12,12,0,74,16
13,13,0,348,16
14,14,0,38,16
15,15,0,364,16
16,16,0,238,16
17,17,0,1118,16
18,18,0,332,16
19,19,0,344,16
0,0,0,698,17
1,1,0,58,17
2,2,0,338,17
3,3,0,936,17
4,4,0,476,17
5,5,0,1108,17
6,6,0,334,17
7,7,0,72,17
8,8,0,380,17
9,9,0,68,17
10,10,0,634,17
11,11,0,230,17
12,12,0,424,17
13,13,0,152,17
14,14,0,330,17
15,15,0,576,17
16,16,0,112,17
17,17,0,1846,17
18,18,0,184,17
19,19,0,292,17
0,0,0,580,18
1,1,0,24,18
2,2,0,88,18
3,3,0,144,18
4,4,0,148,18
5,5,0,1452,18
6,6,0,194,18
7,7,0,454,18
8,8,0,382,18
9,9,0,826,18
10,10,0,760,18
11,11,0,120,18
12,12,0,734,18
13,13,0,1270,18
14,14,0,490,18
15,15,0,518,18
16,16,0,216,18
17,17,0,476,18
18,18,0,414,18
19,19,0,322,18
0,0,0,466,19
1,1,0,228,19
2,2,0,730,19
3,3,0,582,19
4,4,0,370,19
5,5,0,242,19
6,6,0,380,19
7,7,0,560,19
8,8,0,360,19
9,9,0,1366,19
10,10,0,194,19
11,11,0,750,19
12,12,0,404,19
13,13,0,548,19
14,14,0,80,19
15,15,0,2108,19
16,16,0,122,19
17,17,0,136,19
18,18,0,70,19
19,19,0,160,19
